Region,Product Category,Population Density,Income Level,Climate,Season,Sales
East,Grains,Low,High,Continental,Autumn,3284
East,Grains,Low,High,Continental,Winter,6161
East,Grains,Low,High,Polar,Spring,7011
East,Grains,Low,High,Polar,Summer,7635
East,Grains,Low,High,Polar,Autumn,9935
East,Grains,Low,High,Polar,Winter,7668
East,Grains,Low,Medium,Tropical,Spring,5137
East,Grains,Low,Medium,Tropical,Summer,8045
East,Grains,Low,Medium,Tropical,Autumn,7689
East,Grains,Low,Medium,Tropical,Winter,9302
East,Grains,Low,Medium,Temperate,Spring,3143
East,Grains,Low,Medium,Temperate,Summer,7489
East,Grains,Low,Medium,Temperate,Autumn,9099
East,Grains,Low,Medium,Temperate,Winter,2333
East,Grains,Low,Medium,Continental,Spring,6569
East,Grains,Low,Medium,Continental,Summer,8858
East,Grains,Low,Medium,Continental,Autumn,9244
East,Grains,Low,Medium,Continental,Winter,8697
East,Grains,Low,Medium,Polar,Spring,7713
East,Grains,Low,Medium,Polar,Summer,7880
East,Grains,Low,Medium,Polar,Autumn,3827
East,Grains,Low,Medium,Polar,Winter,8461
East,Grains,Low,Low,Tropical,Spring,6053
East,Grains,Low,Low,Tropical,Summer,3389
East,Grains,Low,Low,Tropical,Autumn,2066
East,Grains,Low,Low,Tropical,Winter,2903
East,Grains,Low,Low,Temperate,Spring,9390
East,Grains,Low,Low,Temperate,Summer,2297
East,Grains,Low,Low,Temperate,Autumn,1412
East,Grains,Low,Low,Temperate,Winter,9841
East,Grains,Low,Low,Continental,Spring,1273
East,Grains,Low,Low,Continental,Summer,4306
East,Grains,Low,Low,Continental,Autumn,9937
East,Grains,Low,Low,Continental,Winter,2399
East,Grains,Low,Low,Polar,Spring,3523
East,Grains,Low,Low,Polar,Summer,8348
East,Grains,Low,Low,Polar,Autumn,8707
East,Grains,Low,Low,Polar,Winter,5129
East,Meat,High,High,Tropical,Spring,7527
East,Meat,High,High,Tropical,Summer,6843
East,Meat,High,High,Tropical,Autumn,4556
East,Meat,High,High,Tropical,Winter,7010
East,Meat,High,High,Temperate,Spring,3599
East,Meat,High,High,Temperate,Summer,1284
East,Meat,High,High,Temperate,Autumn,5162
East,Meat,High,High,Temperate,Winter,6060
East,Meat,High,High,Continental,Spring,9797
East,Meat,High,High,Continental,Summer,7620
East,Meat,High,High,Continental,Autumn,9201
East,Meat,High,High,Continental,Winter,2084
East,Meat,High,High,Polar,Spring,3843
East,Meat,High,High,Polar,Summer,3728
East,Meat,High,High,Polar,Autumn,5808
East,Meat,High,High,Polar,Winter,9151
East,Meat,High,Medium,Tropical,Spring,4970
East,Meat,High,Medium,Tropical,Summer,7529
East,Meat,High,Medium,Tropical,Autumn,6452
East,Meat,High,Medium,Tropical,Winter,9282
East,Meat,High,Medium,Temperate,Spring,2306
East,Meat,High,Medium,Temperate,Summer,3246
East,Meat,High,Medium,Temperate,Autumn,7272
East,Meat,High,Medium,Temperate,Winter,2056
East,Meat,High,Medium,Continental,Spring,4730
East,Meat,High,Medium,Continental,Summer,8217
East,Meat,High,Medium,Continental,Autumn,7777
East,Meat,High,Medium,Continental,Winter,1512
East,Meat,High,Medium,Polar,Spring,8004
East,Meat,High,Medium,Polar,Summer,2279
East,Meat,High,Medium,Polar,Autumn,3429
East,Meat,High,Medium,Polar,Winter,4940
East,Meat,High,Low,Tropical,Spring,2202
East,Meat,High,Low,Tropical,Summer,5482
East,Meat,High,Low,Tropical,Autumn,1477
East,Meat,High,Low,Tropical,Winter,9676
East,Meat,High,Low,Temperate,Spring,3393
East,Meat,High,Low,Temperate,Summer,4409
East,Meat,High,Low,Temperate,Autumn,2734
East,Meat,High,Low,Temperate,Winter,4707
East,Meat,High,Low,Continental,Spring,2465
East,Meat,High,Low,Continental,Summer,9446
East,Meat,High,Low,Continental,Autumn,3784
East,Meat,High,Low,Continental,Winter,3187
East,Meat,High,Low,Polar,Spring,2736
East,Meat,High,Low,Polar,Summer,7697
East,Meat,High,Low,Polar,Autumn,5588
East,Meat,High,Low,Polar,Winter,9672
East,Meat,Medium,High,Tropical,Spring,9686
East,Meat,Medium,High,Tropical,Summer,2567
East,Meat,Medium,High,Tropical,Autumn,5994
East,Meat,Medium,High,Tropical,Winter,1130
East,Meat,Medium,High,Temperate,Spring,2052
East,Meat,Medium,High,Temperate,Summer,4615
East,Meat,Medium,High,Temperate,Autumn,4946
East,Meat,Medium,High,Temperate,Winter,7457
East,Meat,Medium,High,Continental,Spring,6337
East,Meat,Medium,High,Continental,Summer,8562
East,Meat,Medium,High,Continental,Autumn,3310
East,Meat,Medium,High,Continental,Winter,7265
East,Meat,Medium,High,Polar,Spring,4243
East,Meat,Medium,High,Polar,Summer,8829
East,Meat,Medium,High,Polar,Autumn,5473
East,Meat,Medium,High,Polar,Winter,9226
East,Meat,Medium,Medium,Tropical,Spring,4576
East,Meat,Medium,Medium,Tropical,Summer,9691
East,Meat,Medium,Medium,Tropical,Autumn,5982
East,Meat,Medium,Medium,Tropical,Winter,9771
East,Meat,Medium,Medium,Temperate,Spring,2344
East,Meat,Medium,Medium,Temperate,Summer,2189
East,Meat,Medium,Medium,Temperate,Autumn,1610
East,Meat,Medium,Medium,Temperate,Winter,8762
East,Meat,Medium,Medium,Continental,Spring,6933
East,Meat,Medium,Medium,Continental,Summer,8427
East,Meat,Medium,Medium,Continental,Autumn,9576
East,Meat,Medium,Medium,Continental,Winter,9963
East,Meat,Medium,Medium,Polar,Spring,2666
East,Meat,Medium,Medium,Polar,Summer,7438
East,Meat,Medium,Medium,Polar,Autumn,7533
East,Meat,Medium,Medium,Polar,Winter,8077
East,Meat,Medium,Low,Tropical,Spring,1214
East,Meat,Medium,Low,Tropical,Summer,9827
East,Meat,Medium,Low,Tropical,Autumn,3969
East,Meat,Medium,Low,Tropical,Winter,6891
East,Meat,Medium,Low,Temperate,Spring,4635
East,Meat,Medium,Low,Temperate,Summer,9909
East,Meat,Medium,Low,Temperate,Autumn,1810
East,Meat,Medium,Low,Temperate,Winter,9869
East,Meat,Medium,Low,Continental,Spring,1301
East,Meat,Medium,Low,Continental,Summer,1148
East,Meat,Medium,Low,Continental,Autumn,6769
East,Meat,Medium,Low,Continental,Winter,5584
East,Meat,Medium,Low,Polar,Spring,2985
East,Meat,Medium,Low,Polar,Summer,4058
East,Meat,Medium,Low,Polar,Autumn,7888
East,Meat,Medium,Low,Polar,Winter,2943
East,Meat,Low,High,Tropical,Spring,8426
East,Meat,Low,High,Tropical,Summer,4452
East,Meat,Low,High,Tropical,Autumn,3348
East,Meat,Low,High,Tropical,Winter,8422
East,Meat,Low,High,Temperate,Spring,9070
East,Meat,Low,High,Temperate,Summer,8350
East,Meat,Low,High,Temperate,Autumn,8038
East,Meat,Low,High,Temperate,Winter,1286
East,Meat,Low,High,Continental,Spring,6241
East,Meat,Low,High,Continental,Summer,7032
East,Meat,Low,High,Continental,Autumn,3904
East,Meat,Low,High,Continental,Winter,6841
East,Meat,Low,High,Polar,Spring,5185
East,Meat,Low,High,Polar,Summer,4532
East,Meat,Low,High,Polar,Autumn,9706
East,Meat,Low,High,Polar,Winter,4192
East,Meat,Low,Medium,Tropical,Spring,5612
East,Meat,Low,Medium,Tropical,Summer,1117
East,Meat,Low,Medium,Tropical,Autumn,2095
East,Meat,Low,Medium,Tropical,Winter,4222
East,Meat,Low,Medium,Temperate,Spring,8761
East,Meat,Low,Medium,Temperate,Summer,5901
East,Meat,Low,Medium,Temperate,Autumn,6914
East,Meat,Low,Medium,Temperate,Winter,8368
East,Meat,Low,Medium,Continental,Spring,2013
East,Meat,Low,Medium,Continental,Summer,5612
East,Meat,Low,Medium,Continental,Autumn,6317
East,Meat,Low,Medium,Continental,Winter,6480
East,Meat,Low,Medium,Polar,Spring,3770
East,Meat,Low,Medium,Polar,Summer,7063
East,Meat,Low,Medium,Polar,Autumn,5566
East,Meat,Low,Medium,Polar,Winter,8752
East,Meat,Low,Low,Tropical,Spring,2656
East,Meat,Low,Low,Tropical,Summer,1215
East,Meat,Low,Low,Tropical,Autumn,8937
East,Meat,Low,Low,Tropical,Winter,6812
East,Meat,Low,Low,Temperate,Spring,9448
East,Meat,Low,Low,Temperate,Summer,7281
East,Meat,Low,Low,Temperate,Autumn,3302
East,Meat,Low,Low,Temperate,Winter,3933
East,Meat,Low,Low,Continental,Spring,8640
East,Meat,Low,Low,Continental,Summer,3123
East,Meat,Low,Low,Continental,Autumn,5742
East,Meat,Low,Low,Continental,Winter,1725
East,Meat,Low,Low,Polar,Spring,1589
East,Meat,Low,Low,Polar,Summer,5473
East,Meat,Low,Low,Polar,Autumn,3222
East,Meat,Low,Low,Polar,Winter,2818
East,Snacks,High,High,Tropical,Spring,3892
East,Snacks,High,High,Tropical,Summer,8717
East,Snacks,High,High,Tropical,Autumn,9318
East,Snacks,High,High,Tropical,Winter,9243
East,Snacks,High,High,Temperate,Spring,6097
East,Snacks,High,High,Temperate,Summer,8115
East,Snacks,High,High,Temperate,Autumn,4665
East,Snacks,High,High,Temperate,Winter,2319
East,Snacks,High,High,Continental,Spring,6245
East,Snacks,High,High,Continental,Summer,6266
East,Snacks,High,High,Continental,Autumn,5861
East,Snacks,High,High,Continental,Winter,7410
East,Snacks,High,High,Polar,Spring,4330
East,Snacks,High,High,Polar,Summer,4655
East,Snacks,High,High,Polar,Autumn,8590
East,Snacks,High,High,Polar,Winter,9619
East,Snacks,High,Medium,Tropical,Spring,4188
East,Snacks,High,Medium,Tropical,Summer,9321
East,Snacks,High,Medium,Tropical,Autumn,2299
East,Snacks,High,Medium,Tropical,Winter,3957
East,Snacks,High,Medium,Temperate,Spring,3934
East,Snacks,High,Medium,Temperate,Summer,9466
East,Snacks,High,Medium,Temperate,Autumn,8583
East,Snacks,High,Medium,Temperate,Winter,3837
East,Snacks,High,Medium,Continental,Spring,7515
East,Snacks,High,Medium,Continental,Summer,7333
East,Snacks,High,Medium,Continental,Autumn,3542
East,Snacks,High,Medium,Continental,Winter,7778
East,Snacks,High,Medium,Polar,Spring,2926
East,Snacks,High,Medium,Polar,Summer,4527
East,Snacks,High,Medium,Polar,Autumn,2613
East,Snacks,High,Medium,Polar,Winter,6852
East,Snacks,High,Low,Tropical,Spring,1572
East,Snacks,High,Low,Tropical,Summer,3123
East,Snacks,High,Low,Tropical,Autumn,3874
East,Snacks,High,Low,Tropical,Winter,1691
East,Snacks,High,Low,Temperate,Spring,2522
East,Snacks,High,Low,Temperate,Summer,2417
East,Snacks,High,Low,Temperate,Autumn,7372
East,Snacks,High,Low,Temperate,Winter,3978
East,Snacks,High,Low,Continental,Spring,5181
East,Snacks,High,Low,Continental,Summer,3658
East,Snacks,High,Low,Continental,Autumn,3402
East,Snacks,High,Low,Continental,Winter,1190
East,Snacks,High,Low,Polar,Spring,6791
East,Snacks,High,Low,Polar,Summer,5539
East,Snacks,High,Low,Polar,Autumn,6784
East,Snacks,High,Low,Polar,Winter,9297
East,Snacks,Medium,High,Tropical,Spring,1896
East,Snacks,Medium,High,Tropical,Summer,7867
East,Snacks,Medium,High,Tropical,Autumn,4585
East,Snacks,Medium,High,Tropical,Winter,9549
East,Snacks,Medium,High,Temperate,Spring,1601
East,Snacks,Medium,High,Temperate,Summer,5619
East,Snacks,Medium,High,Temperate,Autumn,7596
East,Snacks,Medium,High,Temperate,Winter,7098
East,Snacks,Medium,High,Continental,Spring,1299
East,Snacks,Medium,High,Continental,Summer,6698
East,Snacks,Medium,High,Continental,Autumn,9544
East,Snacks,Medium,High,Continental,Winter,3106
East,Snacks,Medium,High,Polar,Spring,1885
East,Snacks,Medium,High,Polar,Summer,2749
East,Snacks,Medium,High,Polar,Autumn,8784
East,Snacks,Medium,High,Polar,Winter,6785
East,Snacks,Medium,Medium,Tropical,Spring,7984
East,Snacks,Medium,Medium,Tropical,Summer,8348
East,Snacks,Medium,Medium,Tropical,Autumn,2583
East,Snacks,Medium,Medium,Tropical,Winter,7734
East,Snacks,Medium,Medium,Temperate,Spring,5944
East,Snacks,Medium,Medium,Temperate,Summer,8917
East,Snacks,Medium,Medium,Temperate,Autumn,2746
East,Snacks,Medium,Medium,Temperate,Winter,1887
East,Snacks,Medium,Medium,Continental,Spring,5626
East,Snacks,Medium,Medium,Continental,Summer,9906
East,Snacks,Medium,Medium,Continental,Autumn,5981
East,Snacks,Medium,Medium,Continental,Winter,9987
East,Snacks,Medium,Medium,Polar,Spring,6334
East,Snacks,Medium,Medium,Polar,Summer,6390
East,Snacks,Medium,Medium,Polar,Autumn,8887
East,Snacks,Medium,Medium,Polar,Winter,8610
East,Snacks,Medium,Low,Tropical,Spring,1367
East,Snacks,Medium,Low,Tropical,Summer,8262
East,Snacks,Medium,Low,Tropical,Autumn,4692
East,Snacks,Medium,Low,Tropical,Winter,1984
East,Snacks,Medium,Low,Temperate,Spring,6796
East,Snacks,Medium,Low,Temperate,Summer,2044
East,Snacks,Medium,Low,Temperate,Autumn,2879
East,Snacks,Medium,Low,Temperate,Winter,9418
East,Snacks,Medium,Low,Continental,Spring,1675
East,Snacks,Medium,Low,Continental,Summer,9814
East,Snacks,Medium,Low,Continental,Autumn,1780
East,Snacks,Medium,Low,Continental,Winter,9795
East,Snacks,Medium,Low,Polar,Spring,6213
East,Snacks,Medium,Low,Polar,Summer,4154
East,Snacks,Medium,Low,Polar,Autumn,8720
East,Snacks,Medium,Low,Polar,Winter,5778
East,Snacks,Low,High,Tropical,Spring,1751
East,Snacks,Low,High,Tropical,Summer,2024
East,Snacks,Low,High,Tropical,Autumn,7571
East,Snacks,Low,High,Tropical,Winter,6296
East,Snacks,Low,High,Temperate,Spring,5165
East,Snacks,Low,High,Temperate,Summer,9669
East,Snacks,Low,High,Temperate,Autumn,2764
East,Snacks,Low,High,Temperate,Winter,5712
East,Snacks,Low,High,Continental,Spring,1034
East,Snacks,Low,High,Continental,Summer,5518
East,Snacks,Low,High,Continental,Autumn,6233
East,Snacks,Low,High,Continental,Winter,7872
East,Snacks,Low,High,Polar,Spring,6463
East,Snacks,Low,High,Polar,Summer,7276
East,Snacks,Low,High,Polar,Autumn,8055
East,Snacks,Low,High,Polar,Winter,9486
East,Snacks,Low,Medium,Tropical,Spring,5086
East,Snacks,Low,Medium,Tropical,Summer,5419
East,Snacks,Low,Medium,Tropical,Autumn,5899
East,Snacks,Low,Medium,Tropical,Winter,6235
East,Snacks,Low,Medium,Temperate,Spring,1030
East,Snacks,Low,Medium,Temperate,Summer,8203
East,Snacks,Low,Medium,Temperate,Autumn,8656
East,Snacks,Low,Medium,Temperate,Winter,8119
East,Snacks,Low,Medium,Continental,Spring,6756
East,Snacks,Low,Medium,Continental,Summer,3140
East,Snacks,Low,Medium,Continental,Autumn,5582
East,Snacks,Low,Medium,Continental,Winter,8417
East,Snacks,Low,Medium,Polar,Spring,8772
East,Snacks,Low,Medium,Polar,Summer,1399
East,Snacks,Low,Medium,Polar,Autumn,1242
East,Snacks,Low,Medium,Polar,Winter,8014
East,Snacks,Low,Low,Tropical,Spring,8644
East,Snacks,Low,Low,Tropical,Summer,8625
East,Snacks,Low,Low,Tropical,Autumn,5999
East,Snacks,Low,Low,Tropical,Winter,8193
East,Snacks,Low,Low,Temperate,Spring,8578
East,Snacks,Low,Low,Temperate,Summer,7511
East,Snacks,Low,Low,Temperate,Autumn,8596
East,Snacks,Low,Low,Temperate,Winter,7514
East,Snacks,Low,Low,Continental,Spring,9055
East,Snacks,Low,Low,Continental,Summer,1252
East,Snacks,Low,Low,Continental,Autumn,8947
East,Snacks,Low,Low,Continental,Winter,3901
East,Snacks,Low,Low,Polar,Spring,3734
East,Snacks,Low,Low,Polar,Summer,5896
East,Snacks,Low,Low,Polar,Autumn,1120
East,Snacks,Low,Low,Polar,Winter,9300
West,Fruits,High,High,Tropical,Spring,2244
West,Fruits,High,High,Tropical,Summer,1673
West,Fruits,High,High,Tropical,Autumn,3727
West,Fruits,High,High,Tropical,Winter,7260
West,Fruits,High,High,Temperate,Spring,5163
West,Fruits,High,High,Temperate,Summer,3181
West,Fruits,High,High,Temperate,Autumn,3095
West,Fruits,High,High,Temperate,Winter,7615
West,Fruits,High,High,Continental,Spring,7853
West,Fruits,High,High,Continental,Summer,9579
West,Fruits,High,High,Continental,Autumn,2076
West,Fruits,High,High,Continental,Winter,3709
West,Fruits,High,High,Polar,Spring,8116
West,Fruits,High,High,Polar,Summer,7487
West,Fruits,High,High,Polar,Autumn,4487
West,Fruits,High,High,Polar,Winter,5072
West,Fruits,High,Medium,Tropical,Spring,7493
West,Fruits,High,Medium,Tropical,Summer,8475
West,Fruits,High,Medium,Tropical,Autumn,8029
West,Fruits,High,Medium,Tropical,Winter,2576
West,Fruits,High,Medium,Temperate,Spring,3755
West,Fruits,High,Medium,Temperate,Summer,6643
West,Fruits,High,Medium,Temperate,Autumn,1397
West,Fruits,High,Medium,Temperate,Winter,6875
West,Fruits,High,Medium,Continental,Spring,9839
West,Fruits,High,Medium,Continental,Summer,9237
West,Fruits,High,Medium,Continental,Autumn,4068
West,Fruits,High,Medium,Continental,Winter,2968
West,Fruits,High,Medium,Polar,Spring,3206
West,Fruits,High,Medium,Polar,Summer,7031
West,Fruits,High,Medium,Polar,Autumn,2371
West,Fruits,High,Medium,Polar,Winter,8152
West,Fruits,High,Low,Tropical,Spring,5272
West,Fruits,High,Low,Tropical,Summer,9661
West,Fruits,High,Low,Tropical,Autumn,5432
West,Fruits,High,Low,Tropical,Winter,7526
West,Fruits,High,Low,Temperate,Spring,6129
West,Fruits,High,Low,Temperate,Summer,3892
West,Fruits,High,Low,Temperate,Autumn,8366
West,Fruits,High,Low,Temperate,Winter,3964
West,Fruits,High,Low,Continental,Spring,5563
West,Fruits,High,Low,Continental,Summer,3485
West,Fruits,High,Low,Continental,Autumn,1206
West,Fruits,High,Low,Continental,Winter,4019
West,Fruits,High,Low,Polar,Spring,7940
West,Fruits,High,Low,Polar,Summer,1822
West,Fruits,High,Low,Polar,Autumn,4248
West,Fruits,High,Low,Polar,Winter,5898
West,Fruits,Medium,High,Tropical,Spring,4116
West,Fruits,Medium,High,Tropical,Summer,5856
West,Fruits,Medium,High,Tropical,Autumn,1771
West,Fruits,Medium,High,Tropical,Winter,9848
West,Fruits,Medium,High,Temperate,Spring,9469
West,Fruits,Medium,High,Temperate,Summer,2140
West,Fruits,Medium,High,Temperate,Autumn,3333
West,Fruits,Medium,High,Temperate,Winter,2647
West,Fruits,Medium,High,Continental,Spring,4723
West,Fruits,Medium,High,Continental,Summer,8303
West,Fruits,Medium,High,Continental,Autumn,7056
West,Fruits,Medium,High,Continental,Winter,6542
West,Fruits,Medium,High,Polar,Spring,3678
West,Fruits,Medium,High,Polar,Summer,7384
West,Fruits,Medium,High,Polar,Autumn,8803
West,Fruits,Medium,High,Polar,Winter,3032
West,Fruits,Medium,Medium,Tropical,Spring,8352
West,Fruits,Medium,Medium,Tropical,Summer,3354
West,Fruits,Medium,Medium,Tropical,Autumn,1182
West,Fruits,Medium,Medium,Tropical,Winter,8976
West,Fruits,Medium,Medium,Temperate,Spring,9615
West,Fruits,Medium,Medium,Temperate,Summer,9243
West,Fruits,Medium,Medium,Temperate,Autumn,2303
West,Fruits,Medium,Medium,Temperate,Winter,6399
West,Fruits,Medium,Medium,Continental,Spring,2405
West,Fruits,Medium,Medium,Continental,Summer,5817
West,Fruits,Medium,Medium,Continental,Autumn,1900
West,Fruits,Medium,Medium,Continental,Winter,8454
West,Fruits,Medium,Medium,Polar,Spring,2470
West,Fruits,Medium,Medium,Polar,Summer,5510
West,Fruits,Medium,Medium,Polar,Autumn,8115
West,Fruits,Medium,Medium,Polar,Winter,5564
West,Fruits,Medium,Low,Tropical,Spring,5975
West,Fruits,Medium,Low,Tropical,Summer,6931
West,Fruits,Medium,Low,Tropical,Autumn,7309
West,Fruits,Medium,Low,Tropical,Winter,2636
West,Fruits,Medium,Low,Temperate,Spring,2682
West,Fruits,Medium,Low,Temperate,Summer,3787
West,Fruits,Medium,Low,Temperate,Autumn,2677
West,Fruits,Medium,Low,Temperate,Winter,1114
West,Fruits,Medium,Low,Continental,Spring,3586
West,Fruits,Medium,Low,Continental,Summer,8885
West,Fruits,Medium,Low,Continental,Autumn,8080
West,Fruits,Medium,Low,Continental,Winter,7528
West,Fruits,Medium,Low,Polar,Spring,9110
West,Fruits,Medium,Low,Polar,Summer,6997
West,Fruits,Medium,Low,Polar,Autumn,4175
West,Fruits,Medium,Low,Polar,Winter,3558
West,Fruits,Low,High,Tropical,Spring,1484
West,Fruits,Low,High,Tropical,Summer,5566
West,Fruits,Low,High,Tropical,Autumn,1486
West,Fruits,Low,High,Tropical,Winter,2561
West,Fruits,Low,High,Temperate,Spring,9591
West,Fruits,Low,High,Temperate,Summer,2530
West,Fruits,Low,High,Temperate,Autumn,5846
West,Fruits,Low,High,Temperate,Winter,1248
West,Fruits,Low,High,Continental,Spring,7469
West,Fruits,Low,High,Continental,Summer,8764
West,Fruits,Low,High,Continental,Autumn,8373
West,Fruits,Low,High,Continental,Winter,7865
West,Fruits,Low,High,Polar,Spring,1368
West,Fruits,Low,High,Polar,Summer,1089
West,Fruits,Low,High,Polar,Autumn,5949
West,Fruits,Low,High,Polar,Winter,9128
West,Fruits,Low,Medium,Tropical,Spring,8596
West,Fruits,Low,Medium,Tropical,Summer,7933
West,Fruits,Low,Medium,Tropical,Autumn,5386
West,Fruits,Low,Medium,Tropical,Winter,1232
West,Fruits,Low,Medium,Temperate,Spring,4494
West,Fruits,Low,Medium,Temperate,Summer,6188
West,Fruits,Low,Medium,Temperate,Autumn,3333
West,Fruits,Low,Medium,Temperate,Winter,6488
West,Fruits,Low,Medium,Continental,Spring,8778
West,Fruits,Low,Medium,Continental,Summer,3478
West,Fruits,Low,Medium,Continental,Autumn,6332
West,Fruits,Low,Medium,Continental,Winter,7408
West,Fruits,Low,Medium,Polar,Spring,2017
West,Fruits,Low,Medium,Polar,Summer,3509
West,Fruits,Low,Medium,Polar,Autumn,2667
West,Fruits,Low,Medium,Polar,Winter,2064
West,Fruits,Low,Low,Tropical,Spring,2577
West,Fruits,Low,Low,Tropical,Summer,7176
West,Fruits,Low,Low,Tropical,Autumn,1987
West,Fruits,Low,Low,Tropical,Winter,1265
West,Fruits,Low,Low,Temperate,Spring,4035
West,Fruits,Low,Low,Temperate,Summer,7333
West,Fruits,Low,Low,Temperate,Autumn,9853
West,Fruits,Low,Low,Temperate,Winter,7713
West,Fruits,Low,Low,Continental,Spring,5440
West,Fruits,Low,Low,Continental,Summer,6432
West,Fruits,Low,Low,Continental,Autumn,4459
West,Fruits,Low,Low,Continental,Winter,8568
West,Fruits,Low,Low,Polar,Spring,7037
West,Fruits,Low,Low,Polar,Summer,3563
West,Fruits,Low,Low,Polar,Autumn,1985
West,Fruits,Low,Low,Polar,Winter,9297
West,Vegetables,High,High,Tropical,Spring,8580
West,Vegetables,High,High,Tropical,Summer,3642
West,Vegetables,High,High,Tropical,Autumn,8400
West,Vegetables,High,High,Tropical,Winter,2763
West,Vegetables,High,High,Temperate,Spring,1995
West,Vegetables,High,High,Temperate,Summer,4358
West,Vegetables,High,High,Temperate,Autumn,5160
West,Vegetables,High,High,Temperate,Winter,1864
West,Vegetables,High,High,Continental,Spring,8369
West,Vegetables,High,High,Continental,Summer,3852
West,Vegetables,High,High,Continental,Autumn,9003
West,Vegetables,High,High,Continental,Winter,1293
West,Vegetables,High,High,Polar,Spring,1527
West,Vegetables,High,High,Polar,Summer,1455
West,Vegetables,High,High,Polar,Autumn,9569
West,Vegetables,High,High,Polar,Winter,6340
West,Vegetables,High,Medium,Tropical,Spring,7016
West,Vegetables,High,Medium,Tropical,Summer,6291
West,Vegetables,High,Medium,Tropical,Autumn,6603
West,Vegetables,High,Medium,Tropical,Winter,2211
West,Vegetables,High,Medium,Temperate,Spring,3905
West,Vegetables,High,Medium,Temperate,Summer,4463
West,Vegetables,High,Medium,Temperate,Autumn,3715
West,Vegetables,High,Medium,Temperate,Winter,3984
West,Vegetables,High,Medium,Continental,Spring,7627
West,Vegetables,High,Medium,Continental,Summer,1561
West,Vegetables,High,Medium,Continental,Autumn,4747
West,Vegetables,High,Medium,Continental,Winter,4715
West,Vegetables,High,Medium,Polar,Spring,6782
West,Vegetables,High,Medium,Polar,Summer,7931
West,Vegetables,High,Medium,Polar,Autumn,2040
West,Vegetables,High,Medium,Polar,Winter,7397
West,Vegetables,High,Low,Tropical,Spring,6587
West,Vegetables,High,Low,Tropical,Summer,7235
West,Vegetables,High,Low,Tropical,Autumn,2856
West,Vegetables,High,Low,Tropical,Winter,3454
West,Vegetables,High,Low,Temperate,Spring,6128
West,Vegetables,High,Low,Temperate,Summer,3026
West,Vegetables,High,Low,Temperate,Autumn,4736
West,Vegetables,High,Low,Temperate,Winter,4455
West,Vegetables,High,Low,Continental,Spring,4378
West,Vegetables,High,Low,Continental,Summer,4021
West,Vegetables,High,Low,Continental,Autumn,6410
West,Vegetables,High,Low,Continental,Winter,3552
West,Vegetables,High,Low,Polar,Spring,4475
West,Vegetables,High,Low,Polar,Summer,3470
West,Vegetables,High,Low,Polar,Autumn,8913
West,Vegetables,High,Low,Polar,Winter,5604
West,Vegetables,Medium,High,Tropical,Spring,7174
West,Vegetables,Medium,High,Tropical,Summer,7871
West,Vegetables,Medium,High,Tropical,Autumn,3895
West,Vegetables,Medium,High,Tropical,Winter,1996
West,Vegetables,Medium,High,Temperate,Spring,9677
West,Vegetables,Medium,High,Temperate,Summer,2882
West,Vegetables,Medium,High,Temperate,Autumn,2092
West,Vegetables,Medium,High,Temperate,Winter,7982
West,Vegetables,Medium,High,Continental,Spring,6618
West,Vegetables,Medium,High,Continental,Summer,9278
West,Vegetables,Medium,High,Continental,Autumn,4669
West,Vegetables,Medium,High,Continental,Winter,7615
West,Vegetables,Medium,High,Polar,Spring,3643
West,Vegetables,Medium,High,Polar,Summer,6332
West,Vegetables,Medium,High,Polar,Autumn,5121
West,Vegetables,Medium,High,Polar,Winter,3595
West,Vegetables,Medium,Medium,Tropical,Spring,3030
West,Vegetables,Medium,Medium,Tropical,Summer,8164
West,Vegetables,Medium,Medium,Tropical,Autumn,2788
West,Vegetables,Medium,Medium,Tropical,Winter,1857
West,Vegetables,Medium,Medium,Temperate,Spring,5473
West,Vegetables,Medium,Medium,Temperate,Summer,5522
West,Vegetables,Medium,Medium,Temperate,Autumn,6685
West,Vegetables,Medium,Medium,Temperate,Winter,2191
West,Vegetables,Medium,Medium,Continental,Spring,8580
West,Vegetables,Medium,Medium,Continental,Summer,6258
West,Vegetables,Medium,Medium,Continental,Autumn,1924
West,Vegetables,Medium,Medium,Continental,Winter,9473
West,Vegetables,Medium,Medium,Polar,Spring,1615
West,Vegetables,Medium,Medium,Polar,Summer,8367
West,Vegetables,Medium,Medium,Polar,Autumn,4834
West,Vegetables,Medium,Medium,Polar,Winter,7354
West,Vegetables,Medium,Low,Tropical,Spring,6590
West,Vegetables,Medium,Low,Tropical,Summer,1997
West,Vegetables,Medium,Low,Tropical,Autumn,2849
West,Vegetables,Medium,Low,Tropical,Winter,8771
West,Vegetables,Medium,Low,Temperate,Spring,8486
West,Vegetables,Medium,Low,Temperate,Summer,5807
West,Vegetables,Medium,Low,Temperate,Autumn,8737
West,Vegetables,Medium,Low,Temperate,Winter,6317
West,Vegetables,Medium,Low,Continental,Spring,4977
West,Vegetables,Medium,Low,Continental,Summer,5088
West,Vegetables,Medium,Low,Continental,Autumn,6027
West,Vegetables,Medium,Low,Continental,Winter,3628
West,Vegetables,Medium,Low,Polar,Spring,5451
West,Vegetables,Medium,Low,Polar,Summer,5327
West,Vegetables,Medium,Low,Polar,Autumn,2942
West,Vegetables,Medium,Low,Polar,Winter,7790
West,Vegetables,Low,High,Tropical,Spring,2975
