Portal,Product Category,Brand,Location,Rating,Discount Level,Price,Orders
BigBasket,Vegetables,Brand D,North,5,High,288,2647
BigBasket,Vegetables,Brand D,South,1,Low,159,4931
BigBasket,Vegetables,Brand D,South,1,Medium,328,4770
BigBasket,Vegetables,Brand D,South,1,High,490,892
BigBasket,Vegetables,Brand D,South,2,Low,482,4688
BigBasket,Vegetables,Brand D,South,2,Medium,340,4240
BigBasket,Vegetables,Brand D,South,2,High,302,1881
BigBasket,Vegetables,Brand D,South,3,Low,449,794
BigBasket,Vegetables,Brand D,South,3,Medium,255,3648
BigBasket,Vegetables,Brand D,South,3,High,294,1887
BigBasket,Vegetables,Brand D,South,4,Low,436,4535
BigBasket,Vegetables,Brand D,South,4,Medium,113,4411
BigBasket,Vegetables,Brand D,South,4,High,222,2137
BigBasket,Vegetables,Brand D,South,5,Low,111,745
BigBasket,Vegetables,Brand D,South,5,Medium,448,2355
BigBasket,Vegetables,Brand D,South,5,High,312,4454
BigBasket,Vegetables,Brand D,East,1,Low,134,4119
BigBasket,Vegetables,Brand D,East,1,Medium,211,2174
BigBasket,Vegetables,Brand D,East,1,High,381,3505
BigBasket,Vegetables,Brand D,East,2,Low,161,136
BigBasket,Vegetables,Brand D,East,2,Medium,218,4657
BigBasket,Vegetables,Brand D,East,2,High,55,1377
BigBasket,Vegetables,Brand D,East,3,Low,462,3444
BigBasket,Vegetables,Brand D,East,3,Medium,390,2042
BigBasket,Vegetables,Brand D,East,3,High,96,2975
BigBasket,Vegetables,Brand D,East,4,Low,141,3977
BigBasket,Vegetables,Brand D,East,4,Medium,435,4016
BigBasket,Vegetables,Brand D,East,4,High,445,4359
BigBasket,Vegetables,Brand D,East,5,Low,263,3645
BigBasket,Vegetables,Brand D,East,5,Medium,139,1548
BigBasket,Vegetables,Brand D,East,5,High,295,2039
BigBasket,Vegetables,Brand D,West,1,Low,138,4664
BigBasket,Vegetables,Brand D,West,1,Medium,50,3487
BigBasket,Vegetables,Brand D,West,1,High,408,3300
BigBasket,Vegetables,Brand D,West,2,Low,352,1339
BigBasket,Vegetables,Brand D,West,2,Medium,205,3597
BigBasket,Vegetables,Brand D,West,2,High,122,4172
BigBasket,Vegetables,Brand D,West,3,Low,215,4525
BigBasket,Vegetables,Brand D,West,3,Medium,357,2702
BigBasket,Vegetables,Brand D,West,3,High,381,3816
BigBasket,Vegetables,Brand D,West,4,Low,272,4890
BigBasket,Vegetables,Brand D,West,4,Medium,236,2606
BigBasket,Vegetables,Brand D,West,4,High,415,1004
BigBasket,Vegetables,Brand D,West,5,Low,125,4439
BigBasket,Vegetables,Brand D,West,5,Medium,111,3610
BigBasket,Vegetables,Brand D,West,5,High,229,1129
BigBasket,Vegetables,Brand E,North,1,Low,96,932
BigBasket,Vegetables,Brand E,North,1,Medium,104,1544
BigBasket,Vegetables,Brand E,North,1,High,203,2283
BigBasket,Vegetables,Brand E,North,2,Low,285,2353
BigBasket,Vegetables,Brand E,North,2,Medium,126,2802
BigBasket,Vegetables,Brand E,North,2,High,399,4643
BigBasket,Vegetables,Brand E,North,3,Low,458,1790
BigBasket,Vegetables,Brand E,North,3,Medium,377,3911
BigBasket,Vegetables,Brand E,North,3,High,204,3370
BigBasket,Vegetables,Brand E,North,4,Low,324,4351
BigBasket,Vegetables,Brand E,North,4,Medium,477,531
BigBasket,Vegetables,Brand E,North,4,High,169,1958
BigBasket,Vegetables,Brand E,North,5,Low,326,4033
BigBasket,Vegetables,Brand E,North,5,Medium,446,2906
BigBasket,Vegetables,Brand E,North,5,High,203,2221
BigBasket,Vegetables,Brand E,South,1,Low,59,539
BigBasket,Vegetables,Brand E,South,1,Medium,255,4405
BigBasket,Vegetables,Brand E,South,1,High,227,463
BigBasket,Vegetables,Brand E,South,2,Low,314,2886
BigBasket,Vegetables,Brand E,South,2,Medium,455,1077
BigBasket,Vegetables,Brand E,South,2,High,433,3103
BigBasket,Vegetables,Brand E,South,3,Low,260,4758
BigBasket,Vegetables,Brand E,South,3,Medium,167,990
BigBasket,Vegetables,Brand E,South,3,High,84,2773
BigBasket,Vegetables,Brand E,South,4,Low,225,4269
BigBasket,Vegetables,Brand E,South,4,Medium,132,708
BigBasket,Vegetables,Brand E,South,4,High,71,4175
BigBasket,Vegetables,Brand E,South,5,Low,292,4817
BigBasket,Vegetables,Brand E,South,5,Medium,389,3271
BigBasket,Vegetables,Brand E,South,5,High,114,4399
BigBasket,Vegetables,Brand E,East,1,Low,226,4912
BigBasket,Vegetables,Brand E,East,1,Medium,76,2446
BigBasket,Vegetables,Brand E,East,1,High,366,4197
BigBasket,Vegetables,Brand E,East,2,Low,137,1534
BigBasket,Vegetables,Brand E,East,2,Medium,325,760
BigBasket,Vegetables,Brand E,East,2,High,276,4777
BigBasket,Vegetables,Brand E,East,3,Low,64,2533
BigBasket,Vegetables,Brand E,East,3,Medium,116,3571
BigBasket,Vegetables,Brand E,East,3,High,378,1003
BigBasket,Vegetables,Brand E,East,4,Low,336,4947
BigBasket,Vegetables,Brand E,East,4,Medium,425,2744
BigBasket,Vegetables,Brand E,East,4,High,441,521
BigBasket,Vegetables,Brand E,East,5,Low,459,1475
BigBasket,Vegetables,Brand E,East,5,Medium,149,1477
BigBasket,Vegetables,Brand E,East,5,High,122,3897
BigBasket,Vegetables,Brand E,West,1,Low,350,4586
BigBasket,Vegetables,Brand E,West,1,Medium,264,3810
BigBasket,Vegetables,Brand E,West,1,High,445,1979
BigBasket,Vegetables,Brand E,West,2,Low,339,627
BigBasket,Vegetables,Brand E,West,2,Medium,443,1555
BigBasket,Vegetables,Brand E,West,2,High,247,3254
BigBasket,Vegetables,Brand E,West,3,Low,312,996
BigBasket,Vegetables,Brand E,West,3,Medium,372,2885
BigBasket,Vegetables,Brand E,West,3,High,245,4617
BigBasket,Vegetables,Brand E,West,4,Low,418,4943
BigBasket,Vegetables,Brand E,West,4,Medium,446,4851
BigBasket,Vegetables,Brand E,West,4,High,241,3835
BigBasket,Vegetables,Brand E,West,5,Low,223,1599
BigBasket,Vegetables,Brand E,West,5,Medium,459,2949
BigBasket,Vegetables,Brand E,West,5,High,390,4168
BigBasket,Dairy,Brand A,North,1,Low,448,2193
BigBasket,Dairy,Brand A,North,1,Medium,490,904
BigBasket,Dairy,Brand A,North,1,High,410,3337
BigBasket,Dairy,Brand A,North,2,Low,497,3589
BigBasket,Dairy,Brand A,North,2,Medium,330,4159
BigBasket,Dairy,Brand A,North,2,High,73,1065
BigBasket,Dairy,Brand A,North,3,Low,348,2707
BigBasket,Dairy,Brand A,North,3,Medium,80,4680
BigBasket,Dairy,Brand A,North,3,High,54,4560
BigBasket,Dairy,Brand A,North,4,Low,370,2307
BigBasket,Dairy,Brand A,North,4,Medium,100,3625
BigBasket,Dairy,Brand A,North,4,High,162,4304
BigBasket,Dairy,Brand A,North,5,Low,464,471
BigBasket,Dairy,Brand A,North,5,Medium,309,1857
BigBasket,Dairy,Brand A,North,5,High,430,1931
BigBasket,Dairy,Brand A,South,1,Low,280,1896
BigBasket,Dairy,Brand A,South,1,Medium,363,4133
BigBasket,Dairy,Brand A,South,1,High,381,4341
BigBasket,Dairy,Brand A,South,2,Low,398,1742
BigBasket,Dairy,Brand A,South,2,Medium,495,1982
BigBasket,Dairy,Brand A,South,2,High,262,1731
BigBasket,Dairy,Brand A,South,3,Low,244,3445
BigBasket,Dairy,Brand A,South,3,Medium,87,530
BigBasket,Dairy,Brand A,South,3,High,487,3843
BigBasket,Dairy,Brand A,South,4,Low,285,1608
BigBasket,Dairy,Brand A,South,4,Medium,303,392
BigBasket,Dairy,Brand A,South,4,High,109,3040
BigBasket,Dairy,Brand A,South,5,Low,132,1839
BigBasket,Dairy,Brand A,South,5,Medium,475,2825
BigBasket,Dairy,Brand A,South,5,High,458,2229
BigBasket,Dairy,Brand A,East,1,Low,90,2691
BigBasket,Dairy,Brand A,East,1,Medium,165,656
BigBasket,Dairy,Brand A,East,1,High,197,1551
BigBasket,Dairy,Brand A,East,2,Low,127,1461
BigBasket,Dairy,Brand A,East,2,Medium,411,900
BigBasket,Dairy,Brand A,East,2,High,209,2848
BigBasket,Dairy,Brand A,East,3,Low,378,2197
BigBasket,Dairy,Brand A,East,3,Medium,344,4350
BigBasket,Dairy,Brand A,East,3,High,325,1045
BigBasket,Dairy,Brand A,East,4,Low,328,804
BigBasket,Dairy,Brand A,East,4,Medium,443,4411
BigBasket,Dairy,Brand A,East,4,High,294,3858
BigBasket,Dairy,Brand A,East,5,Low,406,1890
BigBasket,Dairy,Brand A,East,5,Medium,137,1200
BigBasket,Dairy,Brand A,East,5,High,249,2130
BigBasket,Dairy,Brand A,West,1,Low,254,2698
BigBasket,Dairy,Brand A,West,1,Medium,241,4394
BigBasket,Dairy,Brand A,West,1,High,269,4456
BigBasket,Dairy,Brand A,West,2,Low,335,4357
BigBasket,Dairy,Brand A,West,2,Medium,151,726
BigBasket,Dairy,Brand A,West,2,High,439,2052
BigBasket,Dairy,Brand A,West,3,Low,161,1896
BigBasket,Dairy,Brand A,West,3,Medium,450,1378
BigBasket,Dairy,Brand A,West,3,High,350,3320
BigBasket,Dairy,Brand A,West,4,Low,218,4293
BigBasket,Dairy,Brand A,West,4,Medium,338,3871
BigBasket,Dairy,Brand A,West,4,High,213,2223
BigBasket,Dairy,Brand A,West,5,Low,156,891
BigBasket,Dairy,Brand A,West,5,Medium,309,4039
BigBasket,Dairy,Brand A,West,5,High,66,3901
BigBasket,Dairy,Brand B,North,1,Low,403,3515
BigBasket,Dairy,Brand B,North,1,Medium,360,4920
BigBasket,Dairy,Brand B,North,1,High,147,3523
BigBasket,Dairy,Brand B,North,2,Low,182,4030
BigBasket,Dairy,Brand B,North,2,Medium,87,542
BigBasket,Dairy,Brand B,North,2,High,340,2997
BigBasket,Dairy,Brand B,North,3,Low,366,3311
BigBasket,Dairy,Brand B,North,3,Medium,397,4954
BigBasket,Dairy,Brand B,North,3,High,401,2479
BigBasket,Dairy,Brand B,North,4,Low,117,2763
BigBasket,Dairy,Brand B,North,4,Medium,249,3611
BigBasket,Dairy,Brand B,North,4,High,165,3270
BigBasket,Dairy,Brand B,North,5,Low,243,4108
BigBasket,Dairy,Brand B,North,5,Medium,185,2365
BigBasket,Dairy,Brand B,North,5,High,405,3639
BigBasket,Dairy,Brand B,South,1,Low,325,1869
BigBasket,Dairy,Brand B,South,1,Medium,53,3454
BigBasket,Dairy,Brand B,South,1,High,86,2109
BigBasket,Dairy,Brand B,South,2,Low,242,3669
BigBasket,Dairy,Brand B,South,2,Medium,86,3523
BigBasket,Dairy,Brand B,South,2,High,242,2944
BigBasket,Dairy,Brand B,South,3,Low,70,2417
BigBasket,Dairy,Brand B,South,3,Medium,339,468
BigBasket,Dairy,Brand B,South,3,High,433,254
BigBasket,Dairy,Brand B,South,4,Low,439,2924
BigBasket,Dairy,Brand B,South,4,Medium,290,1964
BigBasket,Dairy,Brand B,South,4,High,189,2212
BigBasket,Dairy,Brand B,South,5,Low,254,3447
BigBasket,Dairy,Brand B,South,5,Medium,202,4872
BigBasket,Dairy,Brand B,South,5,High,233,2315
BigBasket,Dairy,Brand B,East,1,Low,342,705
BigBasket,Dairy,Brand B,East,1,Medium,497,176
BigBasket,Dairy,Brand B,East,1,High,115,2329
BigBasket,Dairy,Brand B,East,2,Low,172,2630
BigBasket,Dairy,Brand B,East,2,Medium,489,4115
BigBasket,Dairy,Brand B,East,2,High,429,4569
BigBasket,Dairy,Brand B,East,3,Low,281,4747
BigBasket,Dairy,Brand B,East,3,Medium,406,3225
BigBasket,Dairy,Brand B,East,3,High,224,4728
BigBasket,Dairy,Brand B,East,4,Low,480,4227
BigBasket,Dairy,Brand B,East,4,Medium,336,2978
BigBasket,Dairy,Brand B,East,4,High,457,761
BigBasket,Dairy,Brand B,East,5,Low,303,2379
BigBasket,Dairy,Brand B,East,5,Medium,122,1392
BigBasket,Dairy,Brand B,East,5,High,374,3893
BigBasket,Dairy,Brand B,West,1,Low,313,2617
BigBasket,Dairy,Brand B,West,1,Medium,428,4418
BigBasket,Dairy,Brand B,West,1,High,369,940
BigBasket,Dairy,Brand B,West,2,Low,239,3497
BigBasket,Dairy,Brand B,West,2,Medium,274,2309
BigBasket,Dairy,Brand B,West,2,High,62,2743
BigBasket,Dairy,Brand B,West,3,Low,417,3203
BigBasket,Dairy,Brand B,West,3,Medium,433,4320
BigBasket,Dairy,Brand B,West,3,High,114,2479
BigBasket,Dairy,Brand B,West,4,Low,489,386
BigBasket,Dairy,Brand B,West,4,Medium,84,3238
BigBasket,Dairy,Brand B,West,4,High,221,2044
BigBasket,Dairy,Brand B,West,5,Low,378,4453
BigBasket,Dairy,Brand B,West,5,Medium,466,1072
BigBasket,Dairy,Brand B,West,5,High,74,4333
BigBasket,Dairy,Brand C,North,1,Low,343,328
BigBasket,Dairy,Brand C,North,1,Medium,249,4024
BigBasket,Dairy,Brand C,North,1,High,270,837
BigBasket,Dairy,Brand C,North,2,Low,137,3556
BigBasket,Dairy,Brand C,North,2,Medium,256,4107
BigBasket,Dairy,Brand C,North,2,High,149,4166
BigBasket,Dairy,Brand C,North,3,Low,222,1334
BigBasket,Dairy,Brand C,North,3,Medium,389,2973
BigBasket,Dairy,Brand C,North,3,High,479,430
BigBasket,Dairy,Brand C,North,4,Low,165,2725
BigBasket,Dairy,Brand C,North,4,Medium,405,355
BigBasket,Dairy,Brand C,North,4,High,455,1007
BigBasket,Dairy,Brand C,North,5,Low,433,4469
BigBasket,Dairy,Brand C,North,5,Medium,409,1835
BigBasket,Dairy,Brand C,North,5,High,384,4901
BigBasket,Dairy,Brand C,South,1,Low,450,2829
BigBasket,Dairy,Brand C,South,1,Medium,218,4632
BigBasket,Dairy,Brand C,South,1,High,445,1123
BigBasket,Dairy,Brand C,South,2,Low,161,192
BigBasket,Dairy,Brand C,South,2,Medium,155,1048
BigBasket,Dairy,Brand C,South,2,High,60,4330
BigBasket,Dairy,Brand C,South,3,Low,347,2437
BigBasket,Dairy,Brand C,South,3,Medium,120,4700
BigBasket,Dairy,Brand C,South,3,High,69,3830
BigBasket,Dairy,Brand C,South,4,Low,380,4407
BigBasket,Dairy,Brand C,South,4,Medium,234,4264
BigBasket,Dairy,Brand C,South,4,High,72,4915
BigBasket,Dairy,Brand C,South,5,Low,421,542
BigBasket,Dairy,Brand C,South,5,Medium,166,1600
BigBasket,Dairy,Brand C,South,5,High,95,4816
BigBasket,Dairy,Brand C,East,1,Low,100,139
BigBasket,Dairy,Brand C,East,1,Medium,457,4177
BigBasket,Dairy,Brand C,East,1,High,479,4231
BigBasket,Dairy,Brand C,East,2,Low,417,4839
BigBasket,Dairy,Brand C,East,2,Medium,498,452
BigBasket,Dairy,Brand C,East,2,High,469,676
BigBasket,Dairy,Brand C,East,3,Low,98,2172
BigBasket,Dairy,Brand C,East,3,Medium,315,3147
BigBasket,Dairy,Brand C,East,3,High,221,4296
BigBasket,Dairy,Brand C,East,4,Low,277,337
BigBasket,Dairy,Brand C,East,4,Medium,235,1419
BigBasket,Dairy,Brand C,East,4,High,467,2434
BigBasket,Dairy,Brand C,East,5,Low,285,1488
BigBasket,Dairy,Brand C,East,5,Medium,470,3628
BigBasket,Dairy,Brand C,East,5,High,475,2719
BigBasket,Dairy,Brand C,West,1,Low,164,249
BigBasket,Dairy,Brand C,West,1,Medium,329,2470
BigBasket,Dairy,Brand C,West,1,High,309,4091
BigBasket,Dairy,Brand C,West,2,Low,256,2173
BigBasket,Dairy,Brand C,West,2,Medium,222,3943
BigBasket,Dairy,Brand C,West,2,High,446,948
BigBasket,Dairy,Brand C,West,3,Low,179,4299
BigBasket,Dairy,Brand C,West,3,Medium,284,632
BigBasket,Dairy,Brand C,West,3,High,57,3971
BigBasket,Dairy,Brand C,West,4,Low,126,922
BigBasket,Dairy,Brand C,West,4,Medium,228,3131
BigBasket,Dairy,Brand C,West,4,High,250,4511
BigBasket,Dairy,Brand C,West,5,Low,60,195
BigBasket,Dairy,Brand C,West,5,Medium,306,3964
BigBasket,Dairy,Brand C,West,5,High,334,499
BigBasket,Dairy,Brand D,North,1,Low,418,1525
BigBasket,Dairy,Brand D,North,1,Medium,254,2379
BigBasket,Dairy,Brand D,North,1,High,111,3009
BigBasket,Dairy,Brand D,North,2,Low,291,3293
BigBasket,Dairy,Brand D,North,2,Medium,377,4421
BigBasket,Dairy,Brand D,North,2,High,398,925
BigBasket,Dairy,Brand D,North,3,Low,242,4910
BigBasket,Dairy,Brand D,North,3,Medium,320,4347
BigBasket,Dairy,Brand D,North,3,High,228,2743
BigBasket,Dairy,Brand D,North,4,Low,104,714
BigBasket,Dairy,Brand D,North,4,Medium,473,1810
BigBasket,Dairy,Brand D,North,4,High,443,1093
BigBasket,Dairy,Brand D,North,5,Low,198,273
BigBasket,Dairy,Brand D,North,5,Medium,455,4209
BigBasket,Dairy,Brand D,North,5,High,298,2239
BigBasket,Dairy,Brand D,South,1,Low,493,1455
BigBasket,Dairy,Brand D,South,1,Medium,196,363
BigBasket,Dairy,Brand D,South,1,High,117,3695
BigBasket,Dairy,Brand D,South,2,Low,61,2412
BigBasket,Dairy,Brand D,South,2,Medium,207,4266
BigBasket,Dairy,Brand D,South,2,High,387,1733
BigBasket,Dairy,Brand D,South,3,Low,251,1053
BigBasket,Dairy,Brand D,South,3,Medium,407,4278
BigBasket,Dairy,Brand D,South,3,High,205,1568
BigBasket,Dairy,Brand D,South,4,Low,268,3935
BigBasket,Dairy,Brand D,South,4,Medium,343,4777
BigBasket,Dairy,Brand D,South,4,High,253,4878
BigBasket,Dairy,Brand D,South,5,Low,232,1547
BigBasket,Dairy,Brand D,South,5,Medium,281,4667
BigBasket,Dairy,Brand D,South,5,High,109,1406
BigBasket,Dairy,Brand D,East,1,Low,232,2522
BigBasket,Dairy,Brand D,East,1,Medium,106,3885
BigBasket,Dairy,Brand D,East,1,High,195,4515
BigBasket,Dairy,Brand D,East,2,Low,469,4747
BigBasket,Dairy,Brand D,East,2,Medium,262,2702
BigBasket,Dairy,Brand D,East,2,High,221,941
BigBasket,Dairy,Brand D,East,3,Low,493,3570
BigBasket,Dairy,Brand D,East,3,Medium,392,1545
BigBasket,Dairy,Brand D,East,3,High,356,2870
BigBasket,Dairy,Brand D,East,4,Low,137,1280
BigBasket,Dairy,Brand D,East,4,Medium,450,3837
BigBasket,Dairy,Brand D,East,4,High,106,3456
BigBasket,Dairy,Brand D,East,5,Low,339,1406
BigBasket,Dairy,Brand D,East,5,Medium,408,3412
BigBasket,Dairy,Brand D,East,5,High,443,862
BigBasket,Dairy,Brand D,West,1,Low,116,1070
BigBasket,Dairy,Brand D,West,1,Medium,259,4113
BigBasket,Dairy,Brand D,West,1,High,124,2348
BigBasket,Dairy,Brand D,West,2,Low,380,1748
BigBasket,Dairy,Brand D,West,2,Medium,340,3993
BigBasket,Dairy,Brand D,West,2,High,367,2484
BigBasket,Dairy,Brand D,West,3,Low,68,1421
BigBasket,Dairy,Brand D,West,3,Medium,74,4847
BigBasket,Dairy,Brand D,West,3,High,209,3346
BigBasket,Dairy,Brand D,West,4,Low,110,2517
BigBasket,Dairy,Brand D,West,4,Medium,379,3071
BigBasket,Dairy,Brand D,West,4,High,346,4904
BigBasket,Dairy,Brand D,West,5,Low,206,804
BigBasket,Dairy,Brand D,West,5,Medium,385,4573
BigBasket,Dairy,Brand D,West,5,High,350,1407
BigBasket,Dairy,Brand E,North,1,Low,245,747
BigBasket,Dairy,Brand E,North,1,Medium,254,4247
BigBasket,Dairy,Brand E,North,1,High,234,433
BigBasket,Dairy,Brand E,North,2,Low,244,4069
BigBasket,Dairy,Brand E,North,2,Medium,303,4972
BigBasket,Dairy,Brand E,North,2,High,411,3512
BigBasket,Dairy,Brand E,North,3,Low,93,610
BigBasket,Dairy,Brand E,North,3,Medium,415,1104
BigBasket,Dairy,Brand E,North,3,High,72,1200
BigBasket,Dairy,Brand E,North,4,Low,150,3737
BigBasket,Dairy,Brand E,North,4,Medium,199,1042
BigBasket,Dairy,Brand E,North,4,High,72,3792
BigBasket,Dairy,Brand E,North,5,Low,191,594
BigBasket,Dairy,Brand E,North,5,Medium,352,2779
BigBasket,Dairy,Brand E,North,5,High,483,562
BigBasket,Dairy,Brand E,South,1,Low,165,1948
BigBasket,Dairy,Brand E,South,1,Medium,315,4551
BigBasket,Dairy,Brand E,South,1,High,54,1811
BigBasket,Dairy,Brand E,South,2,Low,449,248
BigBasket,Dairy,Brand E,South,2,Medium,374,252
BigBasket,Dairy,Brand E,South,2,High,224,1877
BigBasket,Dairy,Brand E,South,3,Low,411,3746
BigBasket,Dairy,Brand E,South,3,Medium,309,3523
BigBasket,Dairy,Brand E,South,3,High,464,4795
BigBasket,Dairy,Brand E,South,4,Low,66,1330
BigBasket,Dairy,Brand E,South,4,Medium,222,635
BigBasket,Dairy,Brand E,South,4,High,271,1122
BigBasket,Dairy,Brand E,South,5,Low,469,2460
BigBasket,Dairy,Brand E,South,5,Medium,472,681
BigBasket,Dairy,Brand E,South,5,High,110,2648
BigBasket,Dairy,Brand E,East,1,Low,481,3953
BigBasket,Dairy,Brand E,East,1,Medium,120,4937
BigBasket,Dairy,Brand E,East,1,High,443,306
BigBasket,Dairy,Brand E,East,2,Low,210,100
BigBasket,Dairy,Brand E,East,2,Medium,469,664
BigBasket,Dairy,Brand E,East,2,High,319,2452
BigBasket,Dairy,Brand E,East,3,Low,176,2791
BigBasket,Dairy,Brand E,East,3,Medium,250,1623
BigBasket,Dairy,Brand E,East,3,High,102,3160
BigBasket,Dairy,Brand E,East,4,Low,457,3276
BigBasket,Dairy,Brand E,East,4,Medium,161,3943
BigBasket,Dairy,Brand E,East,4,High,277,2535
BigBasket,Dairy,Brand E,East,5,Low,468,428
BigBasket,Dairy,Brand E,East,5,Medium,314,1147
BigBasket,Dairy,Brand E,East,5,High,356,4116
BigBasket,Dairy,Brand E,West,1,Low,163,508
BigBasket,Dairy,Brand E,West,1,Medium,115,2242
BigBasket,Dairy,Brand E,West,1,High,354,4883
BigBasket,Dairy,Brand E,West,2,Low,239,2457
BigBasket,Dairy,Brand E,West,2,Medium,50,1356
BigBasket,Dairy,Brand E,West,2,High,236,1579
BigBasket,Dairy,Brand E,West,3,Low,320,1253
BigBasket,Dairy,Brand E,West,3,Medium,158,1861
BigBasket,Dairy,Brand E,West,3,High,234,4360
BigBasket,Dairy,Brand E,West,4,Low,111,1279
BigBasket,Dairy,Brand E,West,4,Medium,374,1944
BigBasket,Dairy,Brand E,West,4,High,343,3073
BigBasket,Dairy,Brand E,West,5,Low,296,1805
BigBasket,Dairy,Brand E,West,5,Medium,494,1384
BigBasket,Dairy,Brand E,West,5,High,181,2526
BigBasket,Grains,Brand A,North,1,Low,256,1485
BigBasket,Grains,Brand A,North,1,Medium,340,1351
BigBasket,Grains,Brand A,North,1,High,170,2834
BigBasket,Grains,Brand A,North,2,Low,227,2096
BigBasket,Grains,Brand A,North,2,Medium,441,1694
BigBasket,Grains,Brand A,North,2,High,284,2865
BigBasket,Grains,Brand A,North,3,Low,81,2917
BigBasket,Grains,Brand A,North,3,Medium,395,4327
BigBasket,Grains,Brand A,North,3,High,214,3046
BigBasket,Grains,Brand A,North,4,Low,322,2475
BigBasket,Grains,Brand A,North,4,Medium,336,4117
BigBasket,Grains,Brand A,North,4,High,227,4990
BigBasket,Grains,Brand A,North,5,Low,424,2350
BigBasket,Grains,Brand A,North,5,Medium,281,885
BigBasket,Grains,Brand A,North,5,High,82,3928
BigBasket,Grains,Brand A,South,1,Low,249,3113
BigBasket,Grains,Brand A,South,1,Medium,411,1401
BigBasket,Grains,Brand A,South,1,High,105,1422
BigBasket,Grains,Brand A,South,2,Low,277,1678
BigBasket,Grains,Brand A,South,2,Medium,178,1747
BigBasket,Grains,Brand A,South,2,High,275,2261
BigBasket,Grains,Brand A,South,3,Low,185,3697
BigBasket,Grains,Brand A,South,3,Medium,369,3419
BigBasket,Grains,Brand A,South,3,High,63,3521
BigBasket,Grains,Brand A,South,4,Low,441,2875
BigBasket,Grains,Brand A,South,4,Medium,311,1264
BigBasket,Grains,Brand A,South,4,High,348,101
BigBasket,Grains,Brand A,South,5,Low,84,3039
BigBasket,Grains,Brand A,South,5,Medium,181,2136
BigBasket,Grains,Brand A,South,5,High,103,1031
BigBasket,Grains,Brand A,East,1,Low,274,574
BigBasket,Grains,Brand A,East,1,Medium,107,1267
BigBasket,Grains,Brand A,East,1,High,472,348
BigBasket,Grains,Brand A,East,2,Low,52,2459
BigBasket,Grains,Brand A,East,2,Medium,349,1480
BigBasket,Grains,Brand A,East,2,High,491,4571
BigBasket,Grains,Brand A,East,3,Low,368,213
BigBasket,Grains,Brand A,East,3,Medium,452,760
BigBasket,Grains,Brand A,East,3,High,132,3404
BigBasket,Grains,Brand A,East,4,Low,383,3256
BigBasket,Grains,Brand A,East,4,Medium,302,3821
BigBasket,Grains,Brand A,East,4,High,408,3248
BigBasket,Grains,Brand A,East,5,Low,202,2828
BigBasket,Grains,Brand A,East,5,Medium,140,2616
BigBasket,Grains,Brand A,East,5,High,175,4852
BigBasket,Grains,Brand A,West,1,Low,130,4668
